Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","2377.48","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","17008.16","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","9145.38","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","15615.85","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2019","2019","t","549.05","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21519.02","Fat of camels","2019","2019","t","256.22","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2019","2019","t","8003.05","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21515","Goat fat, unrendered","2019","2019","t","1732.81","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","22040.18","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","440804","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21117.01","Meat of camels, fresh or chilled","2019","2019","t","3660.33","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","96928.22","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","27877.47","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","47170.92","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","76485.8","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02910","Natural honey","2019","2019","t","1620.13","E","Estimated value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","15910.86","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","7123.77","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","12110.25","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02293","Raw milk of camel","2019","2019","t","6863.59","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02211","Raw milk of cattle","2019","2019","t","1811627.98","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02292","Raw milk of goats","2019","2019","t","117531.69","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02291","Raw milk of sheep","2019","2019","t","203661.6","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","4302.33","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","14535.54","I","Imputed value"
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2019","2019","t","500","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21513","Buffalo fat, unrendered","2019","2019","t","0","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","1593.05","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21152","Edible offal of buffalo, fresh, chilled or frozen","2019","2019","t","0","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","4571.35","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","2592.64","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","682.11","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","5211.85","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2019","2019","t","0","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2019","2019","t","0","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2019","2019","t","200","E","Estimated value"
"QCL","Crops and livestock products","008","Albania","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2019","2019","1000 No","3120","E","Estimated value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21519.02","Fat of camels","2019","2019","t","0","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21511.01","Fat of pigs","2019","2019","t","682.11","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","21515","Goat fat, unrendered","2019","2019","t","302.48","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","54527.15","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","865510","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21118.01","Horse meat, fresh or chilled","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21118.02","Meat of asses, fresh or chilled","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21112","Meat of buffalo, fresh or chilled","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21117.01","Meat of camels, fresh or chilled","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","36709.36","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","11633.32","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","8210.04","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21118.03","Meat of mules, fresh or chilled","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","10231.68","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","16677.92","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21124","Meat of turkeys, fresh or chilled","2019","2019","t","1493.91","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","02910","Natural honey","2019","2019","t","4116.04","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21170.92","Other meat n.e.c. (excluding mammals), fresh, chilled or frozen","2019","2019","t","156.63","E","Estimated value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02951.03","Raw hides and skins of buffaloes","2019","2019","t","0","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","7618.92","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","1944.48","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","4864.39","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02212","Raw milk of buffalo","2019","2019","t","12.7","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","2019","2019","t","946561","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","02292","Raw milk of goats","2019","2019","t","83966","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","02291","Raw milk of sheep","2019","2019","t","81669","A","Official figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","972.88","I","Imputed value"
"QCL","Crops and livestock products","008","Albania","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","3182","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","2915.19","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","22738.5","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","3704.69","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","10.98","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","41639.96","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2019","2019","t","941.45","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2019","2019","t","37.38","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21519.02","Fat of camels","2019","2019","t","191.78","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21511.01","Fat of pigs","2019","2019","t","21.31","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21515","Goat fat, unrendered","2019","2019","t","555.7","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","322095.3","T","Unofficial figure"
"QCL","Crops and livestock products","012","Algeria","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","6441906","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21118.01","Horse meat, fresh or chilled","2019","2019","t","333.72","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21117.01","Meat of camels, fresh or chilled","2019","2019","t","6450.67","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","151590","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","257907.68","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","18523.44","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","108.19","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","t","8382.56","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","329090","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21124","Meat of turkeys, fresh or chilled","2019","2019","t","501.1","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02910","Natural honey","2019","2019","t","6413","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","18365.71","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","3704.69","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","51714.14","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02293","Raw milk of camel","2019","2019","t","14568.63","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02211","Raw milk of cattle","2019","2019","t","2478117","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02292","Raw milk of goats","2019","2019","t","326481","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02291","Raw milk of sheep","2019","2019","t","524222","A","Official figure"
"QCL","Crops and livestock products","012","Algeria","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","8059.35","I","Imputed value"
"QCL","Crops and livestock products","012","Algeria","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","35089","A","Official figure"
"QCL","Crops and livestock products","024","Angola","5510","Production","02960.01","Beeswax","2019","2019","t","2314.66","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","3652.58","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","17188.59","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","2427.06","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","4688.46","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","617.7","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21511.01","Fat of pigs","2019","2019","t","5595.9","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2019","2019","t","9498.98","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21515","Goat fat, unrendered","2019","2019","t","397.15","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","5100","E","Estimated value"
"QCL","Crops and livestock products","024","Angola","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","96000","E","Estimated value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","107428.71","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","49091.99","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","19857.73","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","120992.5","E","Estimated value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","4556.82","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","02910","Natural honey","2019","2019","t","23389.86","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","15684.59","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","1323.85","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","617.7","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","02211","Raw milk of cattle","2019","2019","t","218704.34","I","Imputed value"
"QCL","Crops and livestock products","024","Angola","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","121.52","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","1.46","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","7.07","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","0.78","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","2.23","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","1.13","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21511.01","Fat of pigs","2019","2019","t","4.46","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21515","Goat fat, unrendered","2019","2019","t","0.11","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","500","E","Estimated value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","10000","E","Estimated value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","59.7","A","Official figure"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","17.96","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","2.7","A","Official figure"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","57.8","A","Official figure"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","4","A","Official figure"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","7.07","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","0.66","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","0.96","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","02211","Raw milk of cattle","2019","2019","t","3055.56","E","Estimated value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","0.17","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02960.01","Beeswax","2019","2019","t","4940.68","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","246869.35","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","533771.57","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","1078.66","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","56594.82","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","7300.54","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2019","2019","t","3099.75","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21511.01","Fat of pigs","2019","2019","t","111595.42","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2019","2019","t","50424.6","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21515","Goat fat, unrendered","2019","2019","t","594.04","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","830000","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","13175000","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21118.01","Horse meat, fresh or chilled","2019","2019","t","24498","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21118.02","Meat of asses, fresh or chilled","2019","2019","t","155","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","3135908","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","2203410.7","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21122","Meat of ducks, fresh or chilled","2019","2019","t","9647.78","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21123","Meat of geese, fresh or chilled","2019","2019","t","533.63","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","7816.35","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21118.03","Meat of mules, fresh or chilled","2019","2019","t","124","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","629717","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","t","1051.79","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","53392","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21124","Meat of turkeys, fresh or chilled","2019","2019","t","34733.05","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02910","Natural honey","2019","2019","t","78908.73","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21170.92","Other meat n.e.c. (excluding mammals), fresh, chilled or frozen","2019","2019","t","119.14","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","507083","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","2970.21","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","16344.49","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02211","Raw milk of cattle","2019","2019","t","10339935","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","3486.82","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","42000","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","2184.34","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","12849.06","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","5.47","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","2542.11","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","2377.78","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21511.01","Fat of pigs","2019","2019","t","1271.05","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21515","Goat fat, unrendered","2019","2019","t","1.61","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","36030","T","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","720600","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","68100","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","12400","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","34.62","E","Estimated value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","16100","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","10700","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02910","Natural honey","2019","2019","t","2200","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","9251.32","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","6.2","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","1450.44","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02211","Raw milk of cattle","2019","2019","t","615900","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02292","Raw milk of goats","2019","2019","t","4100","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02291","Raw milk of sheep","2019","2019","t","47900","A","Official figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","380.44","I","Imputed value"
"QCL","Crops and livestock products","051","Armenia","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","981","A","Official figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","02960.01","Beeswax","2019","2019","t","273.84","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","141107.58","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","329251.02","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","t","1644.78","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","t","34933.9","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2019","2019","t","93675.14","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2019","2019","t","2486.88","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21511.01","Fat of pigs","2019","2019","t","17763","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","21515","Goat fat, unrendered","2019","2019","t","1644.78","I","Imputed value"
"QCL","Crops and livestock products","036","Australia","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","255527","A","Official figure"
"QCL","Crops and livestock products","036","Australia","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","4258778","A","Official figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","21118.01","Horse meat, fresh or chilled","2019","2019","t","22204.32","I","Imputed value"
